Timestamp,Symbol,Type,Strategy,Strike,Premium,PriceSource,Spot,Volume,OI,OI_Change,IV_Percentile,Market_Regime,RSI,Tier,Moneyness,Expiry,DaysToExpiry,LotSize,TotalCost,Breakeven,DistanceFromSpot
2025-12-01 13:17:33,TATASTEEL,STOCK,Long Call,162.5,11.2,ask,168.47,0,0,0,50,LOW_VOL,23.5,TIER_2,ITM,27-Jan-2026,57,1500,16800.0,173.7,-3.5% ITM
2025-12-01 13:17:33,TATASTEEL,STOCK,Long Call,165,12.11,ask,168.47,0,0,0,50,LOW_VOL,23.5,TIER_2,ITM,24-Feb-2026,85,1500,18165.0,177.11,-2.1% ITM
2025-12-01 13:17:33,TATASTEEL,STOCK,Long Call,167.5,8.34,ask,168.47,0,0,0,50,LOW_VOL,23.5,TIER_2,ATM,27-Jan-2026,57,1500,12510.0,175.84,-0.6% ITM
2025-12-01 13:17:33,TATASTEEL,STOCK,Long Call,170,8.65,ask,168.47,0,0,0,50,LOW_VOL,23.5,TIER_2,ATM,24-Feb-2026,85,1500,12975.0,178.65,+0.9% OTM
2025-12-01 13:17:33,TATASTEEL,STOCK,Long Put,162.5,3.05,ask,168.47,0,0,0,50,LOW_VOL,23.5,TIER_2,OTM,27-Jan-2026,57,1500,4575.0,159.45,-3.5% OTM
2025-12-01 13:17:33,TATASTEEL,STOCK,Long Put,170,7.61,ask,168.47,0,0,0,50,LOW_VOL,23.5,TIER_2,ATM,24-Feb-2026,85,1500,11415.0,162.39,+0.9% ITM
2025-12-01 13:17:33,TATASTEEL,STOCK,Long Put,172.5,8.01,ask,168.47,0,0,0,50,LOW_VOL,23.5,TIER_2,ITM,27-Jan-2026,57,1500,12015.0,164.49,+2.4% ITM
2025-12-01 13:17:33,TATASTEEL,STOCK,Long Put,177.5,10.84,ask,168.47,0,0,0,50,LOW_VOL,23.5,TIER_2,ITM,27-Jan-2026,57,1500,16260.0,166.66,+5.4% ITM
2025-12-01 13:17:33,TATASTEEL,STOCK,Long Put,182.5,14.71,ask,168.47,0,0,0,50,LOW_VOL,23.5,TIER_2,ITM,27-Jan-2026,57,1500,22065.0,167.79,+8.3% ITM
2025-12-01 13:17:33,TATASTEEL,STOCK,Long Put,187.5,18.77,ask,168.47,0,0,0,50,LOW_VOL,23.5,TIER_2,ITM,27-Jan-2026,57,1500,28155.0,168.73,+11.3% ITM
2025-12-01 13:17:33,TATASTEEL,STOCK,Long Put,190,22.55,ask,168.47,0,0,0,50,LOW_VOL,23.5,TIER_2,ITM,24-Feb-2026,85,1500,33825.0,167.45,+12.8% ITM
2025-12-01 13:17:33,TATASTEEL,STOCK,Long Put,192.5,23.82,ask,168.47,0,18,0,50,LOW_VOL,23.5,TIER_2,ITM,30-Dec-2025,29,1500,35730.0,168.68,+14.3% ITM
2025-12-01 13:17:34,POWERGRID,STOCK,Long Put,272.5,7.8,ask,270.1,0,2,0,50,LOW_VOL,55.6,TIER_1,ATM,27-Jan-2026,57,2700,21060.0,264.7,+0.9% ITM
2025-12-01 13:17:34,POWERGRID,STOCK,Long Put,287.5,18.55,ask,270.1,0,0,0,50,LOW_VOL,55.6,TIER_1,ITM,27-Jan-2026,57,2700,50085.0,268.95,+6.4% ITM
2025-12-01 13:17:34,POWERGRID,STOCK,Long Put,292.5,22.25,ask,270.1,0,0,0,50,LOW_VOL,55.6,TIER_1,ITM,27-Jan-2026,57,2700,60075.0,270.25,+8.3% ITM
2025-12-01 13:17:36,BANKBARODA,STOCK,Long Call,272.5,30.4,ask,296.2,0,0,0,50,LOW_VOL,63.2,TIER_2,ITM,27-Jan-2026,57,2925,88920.0,302.9,-8.0% ITM
2025-12-01 13:17:36,BANKBARODA,STOCK,Long Call,277.5,25.8,ask,296.2,0,0,0,50,LOW_VOL,63.2,TIER_2,ITM,27-Jan-2026,57,2925,75465.0,303.3,-6.3% ITM
2025-12-01 13:17:36,BANKBARODA,STOCK,Long Call,282.5,21.95,ask,296.2,0,0,0,50,LOW_VOL,63.2,TIER_2,ITM,27-Jan-2026,57,2925,64203.75,304.45,-4.6% ITM
2025-12-01 13:17:36,BANKBARODA,STOCK,Long Call,287.5,18.7,ask,296.2,0,0,0,50,LOW_VOL,63.2,TIER_2,ITM,27-Jan-2026,57,2925,54697.5,306.2,-2.9% ITM
2025-12-01 13:17:36,BANKBARODA,STOCK,Long Call,297.5,12.05,ask,296.2,0,0,0,50,LOW_VOL,63.2,TIER_2,ATM,27-Jan-2026,57,2925,35246.25,309.55,+0.4% OTM
2025-12-01 13:17:36,BANKBARODA,STOCK,Long Call,312.5,5.75,ask,296.2,0,0,0,50,LOW_VOL,63.2,TIER_2,OTM,27-Jan-2026,57,2925,16818.75,318.25,+5.5% OTM
2025-12-01 13:17:36,BANKBARODA,STOCK,Long Put,272.5,2.4,ask,296.2,0,1,0,50,LOW_VOL,63.2,TIER_2,OTM,27-Jan-2026,57,2925,7020.0,270.1,-8.0% OTM
2025-12-01 13:17:36,BANKBARODA,STOCK,Long Put,292.5,8.1,ask,296.2,0,0,0,50,LOW_VOL,63.2,TIER_2,ATM,27-Jan-2026,57,2925,23692.5,284.4,-1.2% OTM
2025-12-01 13:17:36,BANKBARODA,STOCK,Long Put,307.5,16.15,ask,296.2,0,0,0,50,LOW_VOL,63.2,TIER_2,ITM,27-Jan-2026,57,2925,47238.75,291.35,+3.8% ITM
2025-12-01 13:17:36,BANKBARODA,STOCK,Long Put,312.5,19.65,ask,296.2,0,0,0,50,LOW_VOL,63.2,TIER_2,ITM,27-Jan-2026,57,2925,57476.25,292.85,+5.5% ITM
2025-12-01 13:17:36,BANKBARODA,STOCK,Long Put,317.5,21.7,ask,296.2,0,2,0,50,LOW_VOL,63.2,TIER_2,ITM,30-Dec-2025,29,2925,63472.5,295.8,+7.2% ITM
2025-12-01 13:17:37,TATACONSUM,STOCK,Long Call,1070,121.7,ask,1164.0,0,0,0,50,LOW_VOL,53.0,TIER_3,ITM,27-Jan-2026,57,700,85190.0,1191.7,-8.1% ITM
2025-12-01 13:17:37,TATACONSUM,STOCK,Long Call,1090,106.85,ask,1164.0,0,0,0,50,LOW_VOL,53.0,TIER_3,ITM,27-Jan-2026,57,700,74795.0,1196.85,-6.4% ITM
2025-12-01 13:17:37,TATACONSUM,STOCK,Long Call,1110,82.9,ask,1164.0,0,0,0,50,LOW_VOL,53.0,TIER_3,ITM,27-Jan-2026,57,700,58030.0,1192.9,-4.6% ITM
2025-12-01 13:17:37,TATACONSUM,STOCK,Long Call,1170,45.0,ask,1164.0,0,0,0,50,LOW_VOL,53.0,TIER_3,ATM,27-Jan-2026,57,700,31500.0,1215.0,+0.5% OTM
2025-12-01 13:17:37,TATACONSUM,STOCK,Long Call,1190,32.7,ask,1164.0,0,0,0,50,LOW_VOL,53.0,TIER_3,OTM,27-Jan-2026,57,700,22890.0,1222.7,+2.2% OTM
2025-12-01 13:17:37,TATACONSUM,STOCK,Long Call,1200,45.75,ask,1164.0,0,0,0,50,LOW_VOL,53.0,TIER_3,OTM,24-Feb-2026,85,700,32025.0,1245.75,+3.1% OTM
2025-12-01 13:17:37,TATACONSUM,STOCK,Long Call,1210,24.3,ask,1164.0,0,0,0,50,LOW_VOL,53.0,TIER_3,OTM,27-Jan-2026,57,700,17010.0,1234.3,+4.0% OTM
2025-12-01 13:17:37,TATACONSUM,STOCK,Long Call,1230,17.7,ask,1164.0,0,0,0,50,LOW_VOL,53.0,TIER_3,OTM,27-Jan-2026,57,700,12390.0,1247.7,+5.7% OTM
2025-12-01 13:17:37,TATACONSUM,STOCK,Long Call,1250,13.1,ask,1164.0,0,0,0,50,LOW_VOL,53.0,TIER_3,OTM,27-Jan-2026,57,700,9170.0,1263.1,+7.4% OTM
2025-12-01 13:17:37,TATACONSUM,STOCK,Long Put,1170,35.5,ask,1164.0,0,0,0,50,LOW_VOL,53.0,TIER_3,ATM,27-Jan-2026,57,700,24850.0,1134.5,+0.5% ITM
2025-12-01 13:17:37,TATACONSUM,STOCK,Long Put,1190,46.65,ask,1164.0,0,0,0,50,LOW_VOL,53.0,TIER_3,ITM,27-Jan-2026,57,700,32655.0,1143.35,+2.2% ITM
2025-12-01 13:17:37,TATACONSUM,STOCK,Long Put,1210,59.5,ask,1164.0,0,0,0,50,LOW_VOL,53.0,TIER_3,ITM,27-Jan-2026,57,700,41650.0,1150.5,+4.0% ITM
2025-12-01 13:17:37,TATACONSUM,STOCK,Long Put,1230,73.8,ask,1164.0,0,0,0,50,LOW_VOL,53.0,TIER_3,ITM,27-Jan-2026,57,700,51660.0,1156.2,+5.7% ITM
2025-12-01 13:17:38,WIPRO,STOCK,Long Call,225,29.84,ask,249.92,0,0,0,50,LOW_VOL,66.3,TIER_1,ITM,24-Feb-2026,85,1500,44760.0,254.84,-10.0% ITM
2025-12-01 13:17:38,WIPRO,STOCK,Long Call,227.5,26.15,ask,249.92,0,0,0,50,LOW_VOL,66.3,TIER_1,ITM,27-Jan-2026,57,1500,39225.0,253.65,-9.0% ITM
2025-12-01 13:17:38,WIPRO,STOCK,Long Call,232.5,22.51,ask,249.92,0,0,0,50,LOW_VOL,66.3,TIER_1,ITM,27-Jan-2026,57,1500,33765.0,255.01,-7.0% ITM
2025-12-01 13:17:38,WIPRO,STOCK,Long Call,237.5,18.8,ask,249.92,0,0,0,50,LOW_VOL,66.3,TIER_1,ITM,27-Jan-2026,57,1500,28200.0,256.3,-5.0% ITM
2025-12-01 13:17:38,WIPRO,STOCK,Long Call,260,7.31,ask,249.92,0,6,0,50,LOW_VOL,66.3,TIER_1,OTM,24-Feb-2026,85,1500,10965.0,267.31,+4.0% OTM
2025-12-01 13:17:38,WIPRO,STOCK,Long Call,275,3.48,ask,249.92,0,0,0,50,LOW_VOL,66.3,TIER_1,OTM,24-Feb-2026,85,1500,5220.0,278.48,+10.0% OTM
2025-12-01 13:17:38,WIPRO,STOCK,Long Put,225,2.59,ask,249.92,0,0,0,50,LOW_VOL,66.3,TIER_1,OTM,24-Feb-2026,85,1500,3885.0,222.41,-10.0% OTM
2025-12-01 13:17:38,WIPRO,STOCK,Long Put,235,4.85,ask,249.92,0,0,0,50,LOW_VOL,66.3,TIER_1,OTM,24-Feb-2026,85,1500,7275.0,230.15,-6.0% OTM
2025-12-01 13:17:38,WIPRO,STOCK,Long Put,245,8.93,ask,249.92,0,0,0,50,LOW_VOL,66.3,TIER_1,ATM,24-Feb-2026,85,1500,13395.0,236.07,-2.0% OTM
2025-12-01 13:17:38,WIPRO,STOCK,Long Put,267.5,21.18,ask,249.92,0,0,0,50,LOW_VOL,66.3,TIER_1,ITM,27-Jan-2026,57,1500,31770.0,246.32,+7.0% ITM
2025-12-01 13:17:38,WIPRO,STOCK,Long Put,270,26.22,ask,249.92,0,0,0,50,LOW_VOL,66.3,TIER_1,ITM,24-Feb-2026,85,1500,39330.0,243.78,+8.0% ITM
2025-12-01 13:17:38,WIPRO,STOCK,Long Put,272.5,24.88,ask,249.92,0,0,0,50,LOW_VOL,66.3,TIER_1,ITM,27-Jan-2026,57,1500,37320.0,247.62,+9.0% ITM
2025-12-01 13:17:38,WIPRO,STOCK,Long Put,275,30.52,ask,249.92,0,0,0,50,LOW_VOL,66.3,TIER_1,ITM,24-Feb-2026,85,1500,45780.0,244.48,+10.0% ITM
2025-12-01 13:17:39,DMART,STOCK,Long Call,3500,581.65,ask,3963.0,0,0,0,50,LOW_VOL,34.7,TIER_3,ITM,24-Feb-2026,85,125,72706.25,4081.65,-11.7% ITM
2025-12-01 13:17:39,DMART,STOCK,Long Call,3550,491.7,ask,3963.0,0,0,0,50,LOW_VOL,34.7,TIER_3,ITM,27-Jan-2026,57,125,61462.5,4041.7,-10.4% ITM
2025-12-01 13:17:39,DMART,STOCK,Long Call,3600,493.65,ask,3963.0,0,0,0,50,LOW_VOL,34.7,TIER_3,ITM,24-Feb-2026,85,125,61706.25,4093.65,-9.2% ITM
2025-12-01 13:17:39,DMART,STOCK,Long Call,3650,410.3,ask,3963.0,0,0,0,50,LOW_VOL,34.7,TIER_3,ITM,27-Jan-2026,57,125,51287.5,4060.3,-7.9% ITM
2025-12-01 13:17:39,DMART,STOCK,Long Call,3700,409.2,ask,3963.0,0,0,0,50,LOW_VOL,34.7,TIER_3,ITM,24-Feb-2026,85,125,51150.0,4109.2,-6.6% ITM
2025-12-01 13:17:39,DMART,STOCK,Long Call,3750,333.9,ask,3963.0,0,0,0,50,LOW_VOL,34.7,TIER_3,ITM,27-Jan-2026,57,125,41737.5,4083.9,-5.4% ITM
2025-12-01 13:17:39,DMART,STOCK,Long Call,3850,262.2,ask,3963.0,0,0,0,50,LOW_VOL,34.7,TIER_3,ITM,27-Jan-2026,57,125,32775.0,4112.2,-2.9% ITM
2025-12-01 13:17:39,DMART,STOCK,Long Call,4150,112.6,ask,3963.0,0,0,0,50,LOW_VOL,34.7,TIER_3,OTM,27-Jan-2026,57,125,14075.0,4262.6,+4.7% OTM
2025-12-01 13:17:39,DMART,STOCK,Long Call,4200,121.95,ask,3963.0,0,0,0,50,LOW_VOL,34.7,TIER_3,OTM,24-Feb-2026,85,125,15243.75,4321.95,+6.0% OTM
2025-12-01 13:17:39,DMART,STOCK,Long Call,4250,78.15,ask,3963.0,0,2,0,50,LOW_VOL,34.7,TIER_3,OTM,27-Jan-2026,57,125,9768.75,4328.15,+7.2% OTM
2025-12-01 13:17:39,DMART,STOCK,Long Call,4300,91.55,ask,3963.0,0,0,0,50,LOW_VOL,34.7,TIER_3,OTM,24-Feb-2026,85,125,11443.75,4391.55,+8.5% OTM
2025-12-01 13:17:39,DMART,STOCK,Long Call,4350,66.05,ask,3963.0,0,0,0,50,LOW_VOL,34.7,TIER_3,OTM,27-Jan-2026,57,125,8256.25,4416.05,+9.8% OTM
2025-12-01 13:17:39,DMART,STOCK,Long Call,4400,70.35,ask,3963.0,0,0,0,50,LOW_VOL,34.7,TIER_3,OTM,24-Feb-2026,85,125,8793.75,4470.35,+11.0% OTM
2025-12-01 13:17:39,DMART,STOCK,Long Call,4450,53.45,ask,3963.0,0,0,0,50,LOW_VOL,34.7,TIER_3,OTM,27-Jan-2026,57,125,6681.25,4503.45,+12.3% OTM
2025-12-01 13:17:39,DMART,STOCK,Long Put,3500,35.9,ask,3963.0,0,0,0,50,LOW_VOL,34.7,TIER_3,OTM,24-Feb-2026,85,125,4487.5,3464.1,-11.7% OTM
2025-12-01 13:17:39,DMART,STOCK,Long Put,3600,51.2,ask,3963.0,0,0,0,50,LOW_VOL,34.7,TIER_3,OTM,24-Feb-2026,85,125,6400.0,3548.8,-9.2% OTM
2025-12-01 13:17:39,DMART,STOCK,Long Put,3650,46.9,ask,3963.0,0,0,0,50,LOW_VOL,34.7,TIER_3,OTM,27-Jan-2026,57,125,5862.5,3603.1,-7.9% OTM
2025-12-01 13:17:39,DMART,STOCK,Long Put,3700,72.95,ask,3963.0,0,0,0,50,LOW_VOL,34.7,TIER_3,OTM,24-Feb-2026,85,125,9118.75,3627.05,-6.6% OTM
2025-12-01 13:17:39,DMART,STOCK,Long Put,3750,71.8,ask,3963.0,0,0,0,50,LOW_VOL,34.7,TIER_3,OTM,27-Jan-2026,57,125,8975.0,3678.2,-5.4% OTM
2025-12-01 13:17:39,DMART,STOCK,Long Put,3900,145.4,ask,3963.0,0,0,0,50,LOW_VOL,34.7,TIER_3,ATM,24-Feb-2026,85,125,18175.0,3754.6,-1.6% OTM
2025-12-01 13:17:39,DMART,STOCK,Long Put,4000,199.3,ask,3963.0,0,15,0,50,LOW_VOL,34.7,TIER_3,ATM,24-Feb-2026,85,125,24912.5,3800.7,+0.9% ITM
2025-12-01 13:17:39,DMART,STOCK,Long Put,4150,271.55,ask,3963.0,0,0,0,50,LOW_VOL,34.7,TIER_3,ITM,27-Jan-2026,57,125,33943.75,3878.45,+4.7% ITM
2025-12-01 13:17:39,DMART,STOCK,Long Put,4200,332.95,ask,3963.0,0,0,0,50,LOW_VOL,34.7,TIER_3,ITM,24-Feb-2026,85,125,41618.75,3867.05,+6.0% ITM
2025-12-01 13:17:39,DMART,STOCK,Long Put,4250,335.5,ask,3963.0,0,0,0,50,LOW_VOL,34.7,TIER_3,ITM,27-Jan-2026,57,125,41937.5,3914.5,+7.2% ITM
2025-12-01 13:17:39,DMART,STOCK,Long Put,4300,410.05,ask,3963.0,0,0,0,50,LOW_VOL,34.7,TIER_3,ITM,24-Feb-2026,85,125,51256.25,3889.95,+8.5% ITM
2025-12-01 13:17:39,DMART,STOCK,Long Put,4350,428.55,ask,3963.0,0,0,0,50,LOW_VOL,34.7,TIER_3,ITM,27-Jan-2026,57,125,53568.75,3921.45,+9.8% ITM
2025-12-01 13:17:39,DMART,STOCK,Long Put,4400,492.8,ask,3963.0,0,0,0,50,LOW_VOL,34.7,TIER_3,ITM,24-Feb-2026,85,125,61600.0,3907.2,+11.0% ITM
2025-12-01 13:17:39,DMART,STOCK,Long Put,4450,510.65,ask,3963.0,0,0,0,50,LOW_VOL,34.7,TIER_3,ITM,27-Jan-2026,57,125,63831.25,3939.35,+12.3% ITM
2025-12-01 13:17:41,HDFCAMC,STOCK,Long Call,2640,176.3,ask,2654.5,0,0,0,50,LOW_VOL,20.9,TIER_3,ATM,24-Feb-2026,85,200,35260.0,2816.3,-0.5% ITM
2025-12-01 13:17:41,HDFCAMC,STOCK,Long Call,2680,152.8,ask,2654.5,0,0,0,50,LOW_VOL,20.9,TIER_3,ATM,24-Feb-2026,85,200,30560.0,2832.8,+1.0% OTM
2025-12-01 13:17:41,HDFCAMC,STOCK,Long Put,2600,99.95,ask,2654.5,0,0,0,50,LOW_VOL,20.9,TIER_3,OTM,24-Feb-2026,85,200,19990.0,2500.05,-2.1% OTM
2025-12-01 13:17:41,HDFCAMC,STOCK,Long Put,2640,112.75,ask,2654.5,0,0,0,50,LOW_VOL,20.9,TIER_3,ATM,24-Feb-2026,85,200,22550.0,2527.25,-0.5% OTM
2025-12-01 13:17:41,HDFCAMC,STOCK,Long Put,2660,93.75,ask,2654.5,0,2,0,50,LOW_VOL,20.9,TIER_3,ATM,27-Jan-2026,57,200,18750.0,2566.25,+0.2% ITM
2025-12-01 13:17:41,HDFCAMC,STOCK,Long Put,2680,135.95,ask,2654.5,0,0,0,50,LOW_VOL,20.9,TIER_3,ATM,24-Feb-2026,85,200,27190.0,2544.05,+1.0% ITM
2025-12-01 13:17:42,HCLTECH,STOCK,Long Call,1440,234.4,ask,1642.0,0,0,0,50,LOW_VOL,65.0,TIER_1,ITM,24-Feb-2026,85,350,82040.0,1674.4,-12.3% ITM
2025-12-01 13:17:42,HCLTECH,STOCK,Long Call,1460,196.6,ask,1642.0,0,2,0,50,LOW_VOL,65.0,TIER_1,ITM,30-Dec-2025,29,350,68810.0,1656.6,-11.1% ITM
2025-12-01 13:17:42,HCLTECH,STOCK,Long Call,1480,198.9,ask,1642.0,0,0,0,50,LOW_VOL,65.0,TIER_1,ITM,24-Feb-2026,85,350,69615.0,1678.9,-9.9% ITM
2025-12-01 13:17:42,HCLTECH,STOCK,Long Call,1500,157.95,ask,1642.0,0,7,0,50,LOW_VOL,65.0,TIER_1,ITM,27-Jan-2026,57,350,55282.5,1657.95,-8.6% ITM
2025-12-01 13:17:42,HCLTECH,STOCK,Long Call,1520,165.15,ask,1642.0,0,0,0,50,LOW_VOL,65.0,TIER_1,ITM,24-Feb-2026,85,350,57802.5,1685.15,-7.4% ITM
2025-12-01 13:17:42,HCLTECH,STOCK,Long Call,1540,136.5,ask,1642.0,0,0,0,50,LOW_VOL,65.0,TIER_1,ITM,27-Jan-2026,57,350,47775.0,1676.5,-6.2% ITM
2025-12-01 13:17:42,HCLTECH,STOCK,Long Call,1560,134.3,ask,1642.0,0,0,0,50,LOW_VOL,65.0,TIER_1,ITM,24-Feb-2026,85,350,47005.0,1694.3,-5.0% ITM
2025-12-01 13:17:42,HCLTECH,STOCK,Long Call,1580,104.95,ask,1642.0,0,0,0,50,LOW_VOL,65.0,TIER_1,ITM,27-Jan-2026,57,350,36732.5,1684.95,-3.8% ITM
2025-12-01 13:17:42,HCLTECH,STOCK,Long Call,1600,106.7,ask,1642.0,0,0,0,50,LOW_VOL,65.0,TIER_1,ITM,24-Feb-2026,85,350,37345.0,1706.7,-2.6% ITM
2025-12-01 13:17:42,HCLTECH,STOCK,Long Call,1640,82.6,ask,1642.0,0,0,0,50,LOW_VOL,65.0,TIER_1,ATM,24-Feb-2026,85,350,28910.0,1722.6,-0.1% ITM
2025-12-01 13:17:42,HCLTECH,STOCK,Long Call,1680,62.2,ask,1642.0,0,0,0,50,LOW_VOL,65.0,TIER_1,OTM,24-Feb-2026,85,350,21770.0,1742.2,+2.3% OTM
2025-12-01 13:17:42,HCLTECH,STOCK,Long Call,1700,45.2,ask,1642.0,0,0,0,50,LOW_VOL,65.0,TIER_1,OTM,27-Jan-2026,57,350,15820.0,1745.2,+3.5% OTM
2025-12-01 13:17:42,HCLTECH,STOCK,Long Call,1720,45.35,ask,1642.0,0,0,0,50,LOW_VOL,65.0,TIER_1,OTM,24-Feb-2026,85,350,15872.5,1765.35,+4.8% OTM
2025-12-01 13:17:42,HCLTECH,STOCK,Long Call,1800,23.55,ask,1642.0,0,0,0,50,LOW_VOL,65.0,TIER_1,OTM,24-Feb-2026,85,350,8242.5,1823.55,+9.6% OTM
2025-12-01 13:17:42,HCLTECH,STOCK,Long Call,1840,17.05,ask,1642.0,0,0,0,50,LOW_VOL,65.0,TIER_1,OTM,24-Feb-2026,85,350,5967.5,1857.05,+12.1% OTM
2025-12-01 13:17:42,HCLTECH,STOCK,Long Put,1440,11.25,ask,1642.0,0,0,0,50,LOW_VOL,65.0,TIER_1,OTM,24-Feb-2026,85,350,3937.5,1428.75,-12.3% OTM
2025-12-01 13:17:42,HCLTECH,STOCK,Long Put,1480,16.6,ask,1642.0,0,0,0,50,LOW_VOL,65.0,TIER_1,OTM,24-Feb-2026,85,350,5810.0,1463.4,-9.9% OTM
2025-12-01 13:17:42,HCLTECH,STOCK,Long Put,1520,24.2,ask,1642.0,0,0,0,50,LOW_VOL,65.0,TIER_1,OTM,24-Feb-2026,85,350,8470.0,1495.8,-7.4% OTM
2025-12-01 13:17:42,HCLTECH,STOCK,Long Put,1560,34.75,ask,1642.0,0,0,0,50,LOW_VOL,65.0,TIER_1,OTM,24-Feb-2026,85,350,12162.5,1525.25,-5.0% OTM
2025-12-01 13:17:42,HCLTECH,STOCK,Long Put,1640,69.35,ask,1642.0,0,0,0,50,LOW_VOL,65.0,TIER_1,ATM,24-Feb-2026,85,350,24272.5,1570.65,-0.1% OTM
2025-12-01 13:17:42,HCLTECH,STOCK,Long Put,1680,92.85,ask,1642.0,0,0,0,50,LOW_VOL,65.0,TIER_1,ITM,24-Feb-2026,85,350,32497.5,1587.15,+2.3% ITM
2025-12-01 13:17:42,HCLTECH,STOCK,Long Put,1720,119.25,ask,1642.0,0,0,0,50,LOW_VOL,65.0,TIER_1,ITM,24-Feb-2026,85,350,41737.5,1600.75,+4.8% ITM
2025-12-01 13:17:42,HCLTECH,STOCK,Long Put,1760,149.0,ask,1642.0,0,0,0,50,LOW_VOL,65.0,TIER_1,ITM,24-Feb-2026,85,350,52150.0,1611.0,+7.2% ITM
2025-12-01 13:17:42,HCLTECH,STOCK,Long Put,1800,181.5,ask,1642.0,0,0,0,50,LOW_VOL,65.0,TIER_1,ITM,24-Feb-2026,85,350,63525.0,1618.5,+9.6% ITM
2025-12-01 13:17:42,HCLTECH,STOCK,Long Put,1840,216.35,ask,1642.0,0,0,0,50,LOW_VOL,65.0,TIER_1,ITM,24-Feb-2026,85,350,75722.5,1623.65,+12.1% ITM
2025-12-01 13:17:43,TATAPOWER,STOCK,Long Call,345,49.75,ask,387.8,0,10,0,50,LOW_VOL,41.6,TIER_3,ITM,30-Dec-2025,29,2700,134325.0,394.75,-11.0% ITM
2025-12-01 13:17:43,TATAPOWER,STOCK,Long Call,355,42.2,ask,387.8,0,0,0,50,LOW_VOL,41.6,TIER_3,ITM,27-Jan-2026,57,2700,113940.0,397.2,-8.5% ITM
2025-12-01 13:17:43,TATAPOWER,STOCK,Long Call,365,34.0,ask,387.8,0,0,0,50,LOW_VOL,41.6,TIER_3,ITM,27-Jan-2026,57,2700,91800.0,399.0,-5.9% ITM
2025-12-01 13:17:43,TATAPOWER,STOCK,Long Put,425,37.3,ask,387.8,0,0,0,50,LOW_VOL,41.6,TIER_3,ITM,27-Jan-2026,57,2700,100710.0,387.7,+9.6% ITM
2025-12-01 13:17:43,TATAPOWER,STOCK,Long Put,435,46.1,ask,387.8,0,39,0,50,LOW_VOL,41.6,TIER_3,ITM,30-Dec-2025,29,2700,124470.0,388.9,+12.2% ITM
2025-12-01 13:17:44,LT,STOCK,Long Call,3520,585.75,ask,4058.5,0,1,0,50,LOW_VOL,68.0,TIER_1,ITM,30-Dec-2025,29,150,87862.5,4105.75,-13.3% ITM
2025-12-01 13:17:44,LT,STOCK,Long Call,3740,367.75,ask,4058.5,0,6,0,50,LOW_VOL,68.0,TIER_1,ITM,30-Dec-2025,29,150,55162.5,4107.75,-7.8% ITM
2025-12-01 13:17:44,LT,STOCK,Long Call,3780,319.9,ask,4058.5,0,1,0,50,LOW_VOL,68.0,TIER_1,ITM,30-Dec-2025,29,150,47985.0,4099.9,-6.9% ITM
2025-12-01 13:17:44,LT,STOCK,Long Call,3940,260.65,ask,4058.5,0,0,0,50,LOW_VOL,68.0,TIER_1,ITM,27-Jan-2026,57,150,39097.5,4200.65,-2.9% ITM
2025-12-01 13:17:44,LT,STOCK,Long Call,4000,190.05,bid,4058.5,0,0,0,50,LOW_VOL,68.0,TIER_1,ATM,24-Feb-2026,85,150,28507.5,4190.05,-1.4% ITM
2025-12-01 13:17:44,LT,STOCK,Long Call,4160,118.35,ask,4058.5,0,0,0,50,LOW_VOL,68.0,TIER_1,OTM,27-Jan-2026,57,150,17752.5,4278.35,+2.5% OTM
2025-12-01 13:17:44,LT,STOCK,Long Call,4180,111.0,ask,4058.5,0,0,0,50,LOW_VOL,68.0,TIER_1,OTM,27-Jan-2026,57,150,16650.0,4291.0,+3.0% OTM
2025-12-01 13:17:44,LT,STOCK,Long Call,4200,250.0,ask,4058.5,0,0,0,50,LOW_VOL,68.0,TIER_1,OTM,24-Feb-2026,85,150,37500.0,4450.0,+3.5% OTM
2025-12-01 13:17:44,LT,STOCK,Long Call,4220,97.55,ask,4058.5,0,0,0,50,LOW_VOL,68.0,TIER_1,OTM,27-Jan-2026,57,150,14632.5,4317.55,+4.0% OTM
2025-12-01 13:17:44,LT,STOCK,Long Call,4240,91.85,ask,4058.5,0,0,0,50,LOW_VOL,68.0,TIER_1,OTM,27-Jan-2026,57,150,13777.5,4331.85,+4.5% OTM
2025-12-01 13:17:44,LT,STOCK,Long Call,4260,86.1,ask,4058.5,0,0,0,50,LOW_VOL,68.0,TIER_1,OTM,27-Jan-2026,57,150,12915.0,4346.1,+5.0% OTM
2025-12-01 13:17:44,LT,STOCK,Long Call,4280,80.65,ask,4058.5,0,0,0,50,LOW_VOL,68.0,TIER_1,OTM,27-Jan-2026,57,150,12097.5,4360.65,+5.5% OTM
2025-12-01 13:17:44,LT,STOCK,Long Call,4320,62.8,ask,4058.5,0,0,0,50,LOW_VOL,68.0,TIER_1,OTM,27-Jan-2026,57,150,9420.0,4382.8,+6.4% OTM
2025-12-01 13:17:44,LT,STOCK,Long Call,4360,62.8,ask,4058.5,0,0,0,50,LOW_VOL,68.0,TIER_1,OTM,27-Jan-2026,57,150,9420.0,4422.8,+7.4% OTM
2025-12-01 13:17:44,LT,STOCK,Long Call,4400,67.75,ask,4058.5,0,0,0,50,LOW_VOL,68.0,TIER_1,OTM,27-Jan-2026,57,150,10162.5,4467.75,+8.4% OTM
