Timestamp,Symbol,Type,Strategy,Strike,Premium,PriceSource,Spot,Volume,OI,OI_Change,IV,IV_Percentile,IV_Rank,IV_Source,Market_Regime,RSI,Tier,Moneyness,Expiry,DaysToExpiry,LotSize,TotalCost,Breakeven,DistanceFromSpot,Leg1_Strike,Leg1_Premium,Leg1_Action,Leg2_Strike,Leg2_Premium,Leg2_Action,MaxProfit,MaxLoss,RewardRatio
2026-01-06 12:16:43,BAJAJFINSV,STOCK,Long Put,2060,40.9,ask,2051.0,1729,791,2,19.54,17,20,opstra,LOW_VOL,63.4,TIER_1,ATM,27-Jan-2026,21,500,20450.0,2019.1,+0.4% ITM,,,,,,,,,
2026-01-06 12:17:02,HCLTECH,STOCK,Long Call,1700,10.2,ask,1614.9,1714,2601,-109,26.24,76,34,opstra,LOW_VOL,39.6,TIER_1,OTM,27-Jan-2026,21,350,3570.0,1710.2,+5.3% OTM,,,,,,,,,
2026-01-06 12:16:06,BPCL,STOCK,Long Put,360,6.1,ask,367.75,1713,408,47,26.13,33,21,opstra,LOW_VOL,49.4,TIER_3,OTM,27-Jan-2026,21,1800,10980.0,353.9,-2.1% OTM,,,,,,,,,
2026-01-06 12:16:49,MUTHOOTFIN,STOCK,Long Put,3900,67.25,ask,3944.7,1708,474,26,26.1,30,18,opstra,LOW_VOL,72.8,TIER_3,ATM,27-Jan-2026,21,375,25218.75,3832.75,-1.1% OTM,,,,,,,,,
2026-01-06 12:16:56,LT,STOCK,Long Call,4160,73.85,ask,4161.1,1704,993,-25,15.47,21,13,opstra,LOW_VOL,69.2,TIER_1,ATM,27-Jan-2026,21,150,11077.5,4233.85,-0.0% ITM,,,,,,,,,
2026-01-06 12:16:36,AXISBANK,STOCK,Long Put,1260,10.75,ask,1294.8,1701,2316,124,18.46,30,18,opstra,LOW_VOL,84.5,TIER_1,OTM,27-Jan-2026,21,625,6718.75,1249.25,-2.7% OTM,,,,,,,,,
2026-01-06 12:16:33,NTPC,STOCK,Long Put,350,6.3,ask,347.85,1700,1076,-53,17.49,30,31,opstra,LOW_VOL,80.8,TIER_1,ATM,27-Jan-2026,21,2250,14175.0,343.7,+0.6% ITM,,,,,,,,,
2026-01-06 12:16:58,HEROMOTOCO,STOCK,Long Call,6200,58.25,ask,5984.5,1700,1615,-117,22.29,10,21,opstra,LOW_VOL,60.1,TIER_2,OTM,27-Jan-2026,21,150,8737.5,6258.25,+3.6% OTM,,,,,,,,,
2026-01-06 12:17:08,SUNPHARMA,STOCK,Long Call,1740,28.55,ask,1743.6,1686,1280,-30,15.09,7,9,opstra,LOW_VOL,33.9,TIER_1,ATM,27-Jan-2026,21,350,9992.5,1768.55,-0.2% ITM,,,,,,,,,
2026-01-06 12:17:15,BHARTIARTL,STOCK,Long Put,2120,41.05,ask,2091.4,1683,1070,-28,15.2,11,15,opstra,LOW_VOL,45.6,TIER_1,ATM,27-Jan-2026,21,475,19498.75,2078.95,+1.4% ITM,,,,,,,,,
2026-01-06 12:15:52,INDUSINDBK,STOCK,Long Put,890,12.15,ask,918.55,1682,571,138,27.99,33,12,opstra,LOW_VOL,83.4,TIER_2,OTM,27-Jan-2026,21,500,6075.0,877.85,-3.1% OTM,,,,,,,,,
2026-01-06 12:17:03,DIVISLAB,STOCK,Long Put,6400,63.25,ask,6570.0,1678,978,435,20.36,8,11,opstra,LOW_VOL,67.9,TIER_2,OTM,27-Jan-2026,21,100,6325.0,6336.75,-2.6% OTM,,,,,,,,,
2026-01-06 12:16:36,AXISBANK,STOCK,Long Put,1270,13.6,ask,1294.8,1664,2182,45,18.46,30,18,opstra,LOW_VOL,84.5,TIER_1,ATM,27-Jan-2026,21,625,8500.0,1256.4,-1.9% OTM,,,,,,,,,
2026-01-06 12:16:06,BPCL,STOCK,Long Put,370,10.45,ask,367.75,1644,414,3,26.13,33,21,opstra,LOW_VOL,49.4,TIER_3,ATM,27-Jan-2026,21,1800,18810.0,359.55,+0.6% ITM,,,,,,,,,
2026-01-06 12:16:09,KOTAKBANK,STOCK,Long Put,2140,31.6,ask,2165.4,1634,977,124,19.25,39,30,opstra,LOW_VOL,47.6,TIER_1,ATM,27-Jan-2026,21,400,12640.0,2108.4,-1.2% OTM,,,,,,,,,
2026-01-06 12:16:14,CIPLA,STOCK,Long Call,1530,32.15,ask,1530.3,1587,884,25,18.62,15,20,opstra,LOW_VOL,63.6,TIER_2,ATM,27-Jan-2026,21,650,20897.5,1562.15,-0.0% ITM,,,,,,,,,
2026-01-06 12:16:50,DMART,STOCK,Long Call,3650,120.3,ask,3655.8,1580,516,50,30.39,67,47,opstra,LOW_VOL,28.7,TIER_3,ATM,27-Jan-2026,21,125,15037.5,3770.3,-0.2% ITM,,,,,,,,,
2026-01-06 12:16:52,BEL,STOCK,Long Put,405,5.1,ask,412.8,1576,1713,9,23.53,19,13,opstra,LOW_VOL,76.8,TIER_2,ATM,27-Jan-2026,21,3900,19890.0,399.9,-1.9% OTM,,,,,,,,,
2026-01-06 12:16:58,HEROMOTOCO,STOCK,Long Call,6100,90.6,ask,5984.5,1574,1102,52,22.29,10,21,opstra,LOW_VOL,60.1,TIER_2,ATM,27-Jan-2026,21,150,13590.0,6190.6,+1.9% OTM,,,,,,,,,
2026-01-06 12:17:01,TATASTEEL,STOCK,Long Call,185,6.12,ask,187.05,1574,1734,-164,24.95,37,18,opstra,LOW_VOL,83.8,TIER_2,ATM,27-Jan-2026,21,1500,9180.0,191.12,-1.1% ITM,,,,,,,,,
2026-01-06 12:16:45,ADANIENT,STOCK,Long Put,2240,36.3,ask,2270.8,1551,1462,295,25.07,8,13,opstra,LOW_VOL,59.7,TIER_2,ATM,27-Jan-2026,21,250,9075.0,2203.7,-1.4% OTM,,,,,,,,,
2026-01-06 12:16:52,BEL,STOCK,Long Put,415,9.25,ask,412.8,1541,1501,117,23.53,19,13,opstra,LOW_VOL,76.8,TIER_2,ATM,27-Jan-2026,21,3900,36075.0,405.75,+0.5% ITM,,,,,,,,,
2026-01-06 12:16:37,HAL,STOCK,Long Put,4400,50.75,ask,4500.7,1540,2921,5,23.95,7,13,opstra,LOW_VOL,76.5,TIER_2,OTM,27-Jan-2026,21,150,7612.5,4349.25,-2.2% OTM,,,,,,,,,
2026-01-06 12:16:45,ADANIENT,STOCK,Long Call,2400,16.95,ask,2270.8,1535,3428,175,25.07,8,13,opstra,LOW_VOL,59.7,TIER_2,OTM,27-Jan-2026,21,250,4237.5,2416.95,+5.7% OTM,,,,,,,,,
2026-01-06 12:17:02,HCLTECH,STOCK,Long Call,1660,19.65,ask,1614.9,1533,959,-170,26.24,76,34,opstra,LOW_VOL,39.6,TIER_1,OTM,27-Jan-2026,21,350,6877.5,1679.65,+2.8% OTM,,,,,,,,,
2026-01-06 12:16:13,BAJFINANCE,STOCK,Long Call,1020,10.0,ask,978.35,1528,4029,70,24.13,30,29,opstra,LOW_VOL,36.9,TIER_1,OTM,27-Jan-2026,21,125,1250.0,1030.0,+4.3% OTM,,,,,,,,,
2026-01-06 12:16:41,COALINDIA,STOCK,Long Put,430,10.8,ask,425.55,1520,872,13,23.79,64,43,opstra,LOW_VOL,87.6,TIER_3,ATM,27-Jan-2026,21,1900,20520.0,419.2,+1.0% ITM,,,,,,,,,
2026-01-06 12:16:13,BAJFINANCE,STOCK,Long Put,980,21.5,ask,978.35,1517,2633,186,24.13,30,29,opstra,LOW_VOL,36.9,TIER_1,ATM,27-Jan-2026,21,125,2687.5,958.5,+0.2% ITM,,,,,,,,,
2026-01-06 12:17:15,BHARTIARTL,STOCK,Long Put,2060,15.6,ask,2091.4,1515,680,141,15.2,11,15,opstra,LOW_VOL,45.6,TIER_1,ATM,27-Jan-2026,21,475,7410.0,2044.4,-1.5% OTM,,,,,,,,,
2026-01-06 12:16:23,HINDALCO,STOCK,Long Call,920,47.4,ask,954.65,1513,1312,27,24.04,35,15,opstra,LOW_VOL,90.0,TIER_2,ITM,27-Jan-2026,21,1075,50955.0,967.4,-3.6% ITM,,,,,,,,,
2026-01-06 12:15:50,INFY,STOCK,Long Put,1620,40.05,ask,1612.1,1497,3863,50,24.87,59,30,opstra,LOW_VOL,52.2,TIER_1,ATM,27-Jan-2026,21,400,16020.0,1579.95,+0.5% ITM,,,,,,,,,
2026-01-06 12:17:15,BHARTIARTL,STOCK,Long Put,2080,21.7,ask,2091.4,1497,577,110,15.2,11,15,opstra,LOW_VOL,45.6,TIER_1,ATM,27-Jan-2026,21,475,10307.5,2058.3,-0.5% OTM,,,,,,,,,
2026-01-06 12:16:23,HINDALCO,STOCK,Long Put,890,5.0,ask,954.65,1494,1040,-120,24.04,35,15,opstra,LOW_VOL,90.0,TIER_2,OTM,27-Jan-2026,21,1075,5375.0,885.0,-6.8% OTM,,,,,,,,,
2026-01-06 12:16:15,TRENT,STOCK,Long Put,4400,321.65,ask,4088.1,1492,1633,-594,28.55,17,13,opstra,LOW_VOL,52.2,TIER_3,ITM,27-Jan-2026,21,300,96495.0,4078.35,+7.6% ITM,,,,,,,,,
2026-01-06 12:17:07,SBIN,STOCK,Long Call,1005,28.45,ask,1021.5,1462,1025,-296,16.25,21,19,opstra,LOW_VOL,80.0,TIER_1,ATM,27-Jan-2026,21,750,21337.5,1033.45,-1.6% ITM,,,,,,,,,
2026-01-06 12:16:32,LTIM,STOCK,Long Put,6000,145.1,ask,5994.5,1461,679,154,26.21,25,26,opstra,LOW_VOL,21.8,TIER_1,ATM,27-Jan-2026,21,150,21765.0,5854.9,+0.1% ITM,,,,,,,,,
2026-01-06 12:16:27,TITAN,STOCK,Long Call,4200,47.95,ask,4098.8,1456,2323,-56,21.07,42,38,opstra,LOW_VOL,84.1,TIER_1,OTM,27-Jan-2026,21,375,17981.25,4247.95,+2.5% OTM,,,,,,,,,
2026-01-06 12:16:54,TCS,STOCK,Long Put,3100,18.55,ask,3236.1,1448,3043,108,20.27,43,27,opstra,LOW_VOL,52.7,TIER_1,OTM,27-Jan-2026,21,175,3246.25,3081.45,-4.2% OTM,,,,,,,,,
2026-01-06 12:16:13,BAJFINANCE,STOCK,Long Call,1030,7.7,ask,978.35,1437,1464,-3,24.13,30,29,opstra,LOW_VOL,36.9,TIER_1,OTM,27-Jan-2026,21,125,962.5,1037.7,+5.3% OTM,,,,,,,,,
2026-01-06 12:16:24,BRITANNIA,STOCK,Long Call,6300,35.5,ask,6029.5,1433,982,445,18.36,13,16,opstra,LOW_VOL,45.1,TIER_1,OTM,27-Jan-2026,21,200,7100.0,6335.5,+4.5% OTM,,,,,,,,,
2026-01-06 12:16:51,COFORGE,STOCK,Long Call,1640,64.75,ask,1655.3,1432,1635,157,34.12,49,26,opstra,LOW_VOL,20.3,TIER_2,ATM,27-Jan-2026,21,125,8093.75,1704.75,-0.9% ITM,,,,,,,,,
2026-01-06 12:15:50,INFY,STOCK,Long Put,1580,22.95,ask,1612.1,1431,1903,33,24.87,59,30,opstra,LOW_VOL,52.2,TIER_1,ATM,27-Jan-2026,21,400,9180.0,1557.05,-2.0% OTM,,,,,,,,,
2026-01-06 12:15:50,INFY,STOCK,Long Put,1500,5.35,ask,1612.1,1429,2913,63,24.87,59,30,opstra,LOW_VOL,52.2,TIER_1,OTM,27-Jan-2026,21,400,2140.0,1494.65,-7.0% OTM,,,,,,,,,
2026-01-06 12:16:56,LT,STOCK,Long Put,4100,33.15,ask,4161.1,1416,1707,-17,15.47,21,13,opstra,LOW_VOL,69.2,TIER_1,ATM,27-Jan-2026,21,150,4972.5,4066.85,-1.5% OTM,,,,,,,,,
2026-01-06 12:16:30,HINDUNILVR,STOCK,Long Put,2360,20.1,ask,2393.9,1414,960,141,15.97,12,26,opstra,LOW_VOL,81.9,TIER_1,ATM,27-Jan-2026,21,300,6030.0,2339.9,-1.4% OTM,,,,,,,,,
2026-01-06 12:17:09,JSWSTEEL,STOCK,Long Call,1200,21.95,ask,1183.8,1411,1231,39,23.28,29,17,opstra,LOW_VOL,90.7,TIER_2,ATM,27-Jan-2026,21,675,14816.25,1221.95,+1.4% OTM,,,,,,,,,
2026-01-06 12:17:03,DIVISLAB,STOCK,Long Put,6500,98.35,ask,6570.0,1407,661,272,20.36,8,11,opstra,LOW_VOL,67.9,TIER_2,ATM,27-Jan-2026,21,100,9835.0,6401.65,-1.1% OTM,,,,,,,,,
2026-01-06 12:16:30,HINDUNILVR,STOCK,Long Call,2420,25.4,ask,2393.9,1404,665,48,15.97,12,26,opstra,LOW_VOL,81.9,TIER_1,ATM,27-Jan-2026,21,300,7620.0,2445.4,+1.1% OTM,,,,,,,,,
2026-01-06 12:16:21,PERSISTENT,STOCK,Long Call,6300,192.45,ask,6272.0,1398,1032,-39,32.67,41,23,opstra,LOW_VOL,50.5,TIER_2,ATM,27-Jan-2026,21,200,38490.0,6492.45,+0.4% OTM,,,,,,,,,
2026-01-06 12:17:16,MARUTI,STOCK,Long Call,17700,123.45,ask,17205.0,1397,679,29,17.78,23,32,opstra,LOW_VOL,78.9,TIER_1,OTM,27-Jan-2026,21,100,12345.0,17823.45,+2.9% OTM,,,,,,,,,
2026-01-06 12:15:52,INDUSINDBK,STOCK,Long Put,910,19.4,ask,918.55,1395,484,125,27.99,33,12,opstra,LOW_VOL,83.4,TIER_2,ATM,27-Jan-2026,21,500,9700.0,890.6,-0.9% OTM,,,,,,,,,
2026-01-06 12:17:16,MARUTI,STOCK,Long Call,17600,153.1,ask,17205.0,1391,664,67,17.78,23,32,opstra,LOW_VOL,78.9,TIER_1,OTM,27-Jan-2026,21,100,15310.0,17753.1,+2.3% OTM,,,,,,,,,
2026-01-06 12:16:24,BRITANNIA,STOCK,Long Call,6100,94.1,ask,6029.5,1388,650,122,18.36,13,16,opstra,LOW_VOL,45.1,TIER_1,ATM,27-Jan-2026,21,200,18820.0,6194.1,+1.2% OTM,,,,,,,,,
2026-01-06 12:16:49,MUTHOOTFIN,STOCK,Long Put,3800,36.75,ask,3944.7,1379,1060,41,26.1,30,18,opstra,LOW_VOL,72.8,TIER_3,OTM,27-Jan-2026,21,375,13781.25,3763.25,-3.7% OTM,,,,,,,,,
2026-01-06 12:16:56,LT,STOCK,Long Call,4180,63.0,ask,4161.1,1375,1312,58,15.47,21,13,opstra,LOW_VOL,69.2,TIER_1,ATM,27-Jan-2026,21,150,9450.0,4243.0,+0.5% OTM,,,,,,,,,
2026-01-06 12:15:52,INDUSINDBK,STOCK,Long Put,920,24.05,ask,918.55,1374,471,150,27.99,33,12,opstra,LOW_VOL,83.4,TIER_2,ATM,27-Jan-2026,21,500,12025.0,895.95,+0.2% ITM,,,,,,,,,
2026-01-06 12:16:55,HDFCLIFE,STOCK,Long Call,790,10.8,ask,775.6,1373,450,43,20.1,28,31,opstra,LOW_VOL,65.0,TIER_1,ATM,27-Jan-2026,21,1100,11880.0,800.8,+1.9% OTM,,,,,,,,,
2026-01-06 12:16:17,SBICARD,STOCK,Long Call,880,22.8,ask,877.0,1368,564,60,25.82,54,22,opstra,LOW_VOL,69.2,TIER_3,ATM,27-Jan-2026,21,800,18240.0,902.8,+0.3% OTM,,,,,,,,,
2026-01-06 12:16:45,ADANIENT,STOCK,Bear Put Spread,2280/2260,9.5,spread,2270.8,1365,693,0,25.07,8,13,opstra,,59.7,,ATM,27-Jan-2026,21,250,2375.0,2270.5,-0.5%,2280,53.3,BUY,2260,43.8,SELL,2625.0,2375.0,1.11
2026-01-06 12:16:43,BAJAJFINSV,STOCK,Long Call,2140,13.4,ask,2051.0,1358,444,-31,19.54,17,20,opstra,LOW_VOL,63.4,TIER_1,OTM,27-Jan-2026,21,500,6700.0,2153.4,+4.3% OTM,,,,,,,,,
2026-01-06 12:16:58,HEROMOTOCO,STOCK,Long Put,6000,119.55,ask,5984.5,1338,1118,130,22.29,10,21,opstra,LOW_VOL,60.1,TIER_2,ATM,27-Jan-2026,21,150,17932.5,5880.45,+0.3% ITM,,,,,,,,,
2026-01-06 12:17:16,MARUTI,STOCK,Long Call,17400,227.8,ask,17205.0,1320,720,-11,17.78,23,32,opstra,LOW_VOL,78.9,TIER_1,ATM,27-Jan-2026,21,100,22780.0,17627.8,+1.1% OTM,,,,,,,,,
2026-01-06 12:17:15,BHARTIARTL,STOCK,Long Put,2000,5.0,ask,2091.4,1318,1466,67,15.2,11,15,opstra,LOW_VOL,45.6,TIER_1,OTM,27-Jan-2026,21,475,2375.0,1995.0,-4.4% OTM,,,,,,,,,
2026-01-06 12:16:43,BAJAJFINSV,STOCK,Long Put,2040,31.85,ask,2051.0,1317,979,-152,19.54,17,20,opstra,LOW_VOL,63.4,TIER_1,ATM,27-Jan-2026,21,500,15925.0,2008.15,-0.5% OTM,,,,,,,,,
2026-01-06 12:16:09,KOTAKBANK,STOCK,Long Put,2220,73.5,ask,2165.4,1316,550,-149,19.25,39,30,opstra,LOW_VOL,47.6,TIER_1,ITM,27-Jan-2026,21,400,29400.0,2146.5,+2.5% ITM,,,,,,,,,
2026-01-06 12:17:08,SUNPHARMA,STOCK,Long Call,1750,23.4,ask,1743.6,1314,2069,43,15.09,7,9,opstra,LOW_VOL,33.9,TIER_1,ATM,27-Jan-2026,21,350,8190.0,1773.4,+0.4% OTM,,,,,,,,,
2026-01-06 12:16:14,CIPLA,STOCK,Long Call,1520,37.85,ask,1530.3,1313,906,-102,18.62,15,20,opstra,LOW_VOL,63.6,TIER_2,ATM,27-Jan-2026,21,650,24602.5,1557.85,-0.7% ITM,,,,,,,,,
2026-01-06 12:17:03,DIVISLAB,STOCK,Long Call,6450,216.55,ask,6570.0,1307,304,15,20.36,8,11,opstra,LOW_VOL,67.9,TIER_2,ATM,27-Jan-2026,21,100,21655.0,6666.55,-1.8% ITM,,,,,,,,,
2026-01-06 12:17:14,HDFCBANK,STOCK,Long Put,975,20.5,ask,964.4,1301,1121,-37,18.34,69,29,opstra,LOW_VOL,37.0,TIER_1,ATM,27-Jan-2026,21,550,11275.0,954.5,+1.1% ITM,,,,,,,,,
2026-01-06 12:16:41,COALINDIA,STOCK,Long Put,420,5.95,ask,425.55,1298,1476,55,23.79,64,43,opstra,LOW_VOL,87.6,TIER_3,ATM,27-Jan-2026,21,1900,11305.0,414.05,-1.3% OTM,,,,,,,,,
2026-01-06 12:16:42,BAJAJ-AUTO,STOCK,Long Put,9800,227.9,ask,9750.0,1286,382,295,22.33,29,25,opstra,LOW_VOL,79.6,TIER_2,ATM,27-Jan-2026,21,125,28487.5,9572.1,+0.5% ITM,,,,,,,,,
2026-01-06 12:16:37,HAL,STOCK,Long Put,4550,114.75,ask,4500.7,1283,526,63,23.95,7,13,opstra,LOW_VOL,76.5,TIER_2,ATM,27-Jan-2026,21,150,17212.5,4435.25,+1.1% ITM,,,,,,,,,
2026-01-06 12:16:02,WIPRO,STOCK,Long Call,265,5.9,ask,264.7,1279,1592,18,27.25,54,31,opstra,LOW_VOL,55.3,TIER_1,ATM,27-Jan-2026,21,1500,8850.0,270.9,+0.1% OTM,,,,,,,,,
2026-01-06 12:16:59,AUROPHARMA,STOCK,Long Call,1220,34.3,ask,1220.5,1273,887,142,24.95,12,13,opstra,LOW_VOL,64.9,TIER_2,ATM,27-Jan-2026,21,425,14577.5,1254.3,-0.0% ITM,,,,,,,,,
2026-01-06 12:17:09,JSWSTEEL,STOCK,Bull Call Spread,1180/1190,5.3,spread,1183.8,1271,644,0,23.28,29,17,opstra,,90.7,,ATM,27-Jan-2026,21,675,3577.5,1185.3,+0.5%,1180,31.55,BUY,1190,26.25,SELL,3172.5,3577.5,0.89
2026-01-06 12:16:34,EICHERMOT,STOCK,Long Put,7400,73.15,ask,7553.0,1262,684,151,19.92,24,20,opstra,LOW_VOL,77.4,TIER_2,OTM,27-Jan-2026,21,175,12801.25,7326.85,-2.0% OTM,,,,,,,,,
2026-01-06 12:15:52,INDUSINDBK,STOCK,Long Call,960,10.95,ask,918.55,1261,803,57,27.99,33,12,opstra,LOW_VOL,83.4,TIER_2,OTM,27-Jan-2026,21,500,5475.0,970.95,+4.5% OTM,,,,,,,,,
2026-01-06 12:16:43,BAJAJFINSV,STOCK,Long Call,2120,18.2,ask,2051.0,1261,472,28,19.54,17,20,opstra,LOW_VOL,63.4,TIER_1,OTM,27-Jan-2026,21,500,9100.0,2138.2,+3.4% OTM,,,,,,,,,
2026-01-06 12:17:16,MARUTI,STOCK,Long Put,16800,109.15,ask,17205.0,1259,1470,145,17.78,23,32,opstra,LOW_VOL,78.9,TIER_1,OTM,27-Jan-2026,21,100,10915.0,16690.85,-2.4% OTM,,,,,,,,,
2026-01-06 12:16:00,ADANIPORTS,STOCK,Long Put,1480,25.65,ask,1477.9,1258,1413,-20,20.68,14,14,opstra,LOW_VOL,46.8,TIER_2,ATM,27-Jan-2026,21,1250,32062.5,1454.35,+0.1% ITM,,,,,,,,,
2026-01-06 12:15:52,INDUSINDBK,STOCK,Long Call,980,6.9,ask,918.55,1257,936,-32,27.99,33,12,opstra,LOW_VOL,83.4,TIER_2,OTM,27-Jan-2026,21,500,3450.0,986.9,+6.7% OTM,,,,,,,,,
2026-01-06 12:16:59,AUROPHARMA,STOCK,Long Call,1200,46.0,ask,1220.5,1252,1121,64,24.95,12,13,opstra,LOW_VOL,64.9,TIER_2,ATM,27-Jan-2026,21,425,19550.0,1246.0,-1.7% ITM,,,,,,,,,
2026-01-06 12:16:09,KOTAKBANK,STOCK,Long Put,2120,24.85,ask,2165.4,1248,476,31,19.25,39,30,opstra,LOW_VOL,47.6,TIER_1,OTM,27-Jan-2026,21,400,9940.0,2095.15,-2.1% OTM,,,,,,,,,
2026-01-06 12:15:52,INDUSINDBK,STOCK,Long Call,890,43.55,ask,918.55,1244,553,53,27.99,33,12,opstra,LOW_VOL,83.4,TIER_2,ITM,27-Jan-2026,21,500,21775.0,933.55,-3.1% ITM,,,,,,,,,
2026-01-06 12:15:58,BANKBARODA,STOCK,Long Put,305,5.55,ask,307.2,1242,768,120,23.41,24,19,opstra,LOW_VOL,80.2,TIER_2,ATM,27-Jan-2026,21,2925,16233.75,299.45,-0.7% OTM,,,,,,,,,
2026-01-06 12:16:27,TITAN,STOCK,Long Put,4000,43.1,ask,4098.8,1239,2418,-126,21.07,42,38,opstra,LOW_VOL,84.1,TIER_1,OTM,27-Jan-2026,21,375,16162.5,3956.9,-2.4% OTM,,,,,,,,,
2026-01-06 12:16:24,BRITANNIA,STOCK,Long Call,6000,144.45,ask,6029.5,1227,438,68,18.36,13,16,opstra,LOW_VOL,45.1,TIER_1,ATM,27-Jan-2026,21,200,28890.0,6144.45,-0.5% ITM,,,,,,,,,
2026-01-06 12:16:04,JINDALSTEL,STOCK,Long Call,1100,21.25,ask,1085.3,1225,652,90,25.1,23,19,opstra,LOW_VOL,75.1,TIER_2,ATM,27-Jan-2026,21,625,13281.25,1121.25,+1.4% OTM,,,,,,,,,
2026-01-06 12:16:24,BRITANNIA,STOCK,Long Call,6200,58.95,ask,6029.5,1219,807,343,18.36,13,16,opstra,LOW_VOL,45.1,TIER_1,OTM,27-Jan-2026,21,200,11790.0,6258.95,+2.8% OTM,,,,,,,,,
2026-01-06 12:16:14,CIPLA,STOCK,Long Call,1550,22.2,ask,1530.3,1217,944,66,18.62,15,20,opstra,LOW_VOL,63.6,TIER_2,ATM,27-Jan-2026,21,650,14430.0,1572.2,+1.3% OTM,,,,,,,,,
2026-01-06 12:17:05,APOLLOHOSP,STOCK,Long Call,7450,67.35,ask,7283.0,1210,176,58,16.6,13,14,opstra,LOW_VOL,71.9,TIER_2,OTM,27-Jan-2026,21,125,8418.75,7517.35,+2.3% OTM,,,,,,,,,
2026-01-06 12:16:25,FEDERALBNK,STOCK,Long Call,260,5.1,ask,256.85,1208,509,233,24.61,45,32,opstra,LOW_VOL,39.1,TIER_2,ATM,27-Jan-2026,21,5000,25500.0,265.1,+1.2% OTM,,,,,,,,,
2026-01-06 12:16:50,DMART,STOCK,Long Call,3600,148.7,ask,3655.8,1207,352,-2,30.39,67,47,opstra,LOW_VOL,28.7,TIER_3,ATM,27-Jan-2026,21,125,18587.5,3748.7,-1.5% ITM,,,,,,,,,
2026-01-06 12:16:14,CIPLA,STOCK,Long Call,1500,51.2,ask,1530.3,1200,1012,-247,18.62,15,20,opstra,LOW_VOL,63.6,TIER_2,ATM,27-Jan-2026,21,650,33280.0,1551.2,-2.0% ITM,,,,,,,,,
2026-01-06 12:15:50,INFY,STOCK,Long Put,1540,11.8,ask,1612.1,1187,1201,18,24.87,59,30,opstra,LOW_VOL,52.2,TIER_1,OTM,27-Jan-2026,21,400,4720.0,1528.2,-4.5% OTM,,,,,,,,,
2026-01-06 12:16:23,HINDALCO,STOCK,Long Put,980,37.5,ask,954.65,1185,491,489,24.04,35,15,opstra,LOW_VOL,90.0,TIER_2,ITM,27-Jan-2026,21,1075,40312.5,942.5,+2.7% ITM,,,,,,,,,
2026-01-06 12:17:15,BHARTIARTL,STOCK,Long Put,2040,10.5,ask,2091.4,1182,568,51,15.2,11,15,opstra,LOW_VOL,45.6,TIER_1,OTM,27-Jan-2026,21,475,4987.5,2029.5,-2.5% OTM,,,,,,,,,
2026-01-06 12:16:30,HINDUNILVR,STOCK,Long Put,2380,27.5,ask,2393.9,1176,735,185,15.97,12,26,opstra,LOW_VOL,81.9,TIER_1,ATM,27-Jan-2026,21,300,8250.0,2352.5,-0.6% OTM,,,,,,,,,
2026-01-06 12:16:41,COALINDIA,STOCK,Long Call,427.5,9.5,ask,425.55,1174,957,11,23.79,64,43,opstra,LOW_VOL,87.6,TIER_3,ATM,27-Jan-2026,21,1900,18050.0,437.0,+0.5% OTM,,,,,,,,,
2026-01-06 12:15:58,BANKBARODA,STOCK,Long Call,305,8.7,ask,307.2,1173,595,24,23.41,24,19,opstra,LOW_VOL,80.2,TIER_2,ATM,27-Jan-2026,21,2925,25447.5,313.7,-0.7% ITM,,,,,,,,,
2026-01-06 12:17:15,BHARTIARTL,STOCK,Long Call,2180,7.5,ask,2091.4,1171,694,65,15.2,11,15,opstra,LOW_VOL,45.6,TIER_1,OTM,27-Jan-2026,21,475,3562.5,2187.5,+4.2% OTM,,,,,,,,,
2026-01-06 12:16:34,EICHERMOT,STOCK,Long Call,7400,256.15,ask,7553.0,1158,636,-210,19.92,24,20,opstra,LOW_VOL,77.4,TIER_2,ITM,27-Jan-2026,21,175,44826.25,7656.15,-2.0% ITM,,,,,,,,,
2026-01-06 12:16:45,ADANIENT,STOCK,Long Put,2200,24.2,ask,2270.8,1155,3709,170,25.07,8,13,opstra,LOW_VOL,59.7,TIER_2,OTM,27-Jan-2026,21,250,6050.0,2175.8,-3.1% OTM,,,,,,,,,
2026-01-06 12:17:16,MARUTI,STOCK,Long Put,16500,60.15,ask,17205.0,1155,2200,108,17.78,23,32,opstra,LOW_VOL,78.9,TIER_1,OTM,27-Jan-2026,21,100,6015.0,16439.85,-4.1% OTM,,,,,,,,,
2026-01-06 12:15:47,POWERGRID,STOCK,Long Put,270,5.35,ask,267.3,1152,951,-70,18.36,23,14,opstra,LOW_VOL,58.5,TIER_1,ATM,27-Jan-2026,21,2700,14445.0,264.65,+1.0% ITM,,,,,,,,,
2026-01-06 12:16:27,TITAN,STOCK,Long Put,4100,81.8,ask,4098.8,1142,755,273,21.07,42,38,opstra,LOW_VOL,84.1,TIER_1,ATM,27-Jan-2026,21,375,30675.0,4018.2,+0.0% ITM,,,,,,,,,
2026-01-06 12:16:00,ADANIPORTS,STOCK,Long Call,1520,14.65,ask,1477.9,1134,1141,111,20.68,14,14,opstra,LOW_VOL,46.8,TIER_2,OTM,27-Jan-2026,21,1250,18312.5,1534.65,+2.8% OTM,,,,,,,,,
